Artist Name,Track Name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in ms,time_signature,Class
nicopop.,Happy Again,0.087,1.2,-0.233,0.015,0.545,0.755,-0.462,-0.723,-0.403,-0.372,1.311,-0.561,-0.074,0.21,9
Wiley,Stormy Weather,-1.885,1.02,-0.241,-0.317,0.709,-1.324,0.291,0.238,-0.589,-0.554,1.09,0.38,-0.235,0.21,5
Gotham,Attention Span,-0.493,0.515,0.328,0.015,0.142,-1.324,3.294,-0.496,-0.332,-0.39,0.848,-0.898,-0.386,0.21,5
LBS Kee'vin,That's Life (feat. OMB Peezy),-0.087,0.172,0.014,0.679,0.436,-1.324,4.024,-0.174,-0.332,-0.573,0.12,-1.271,-0.115,0.21,5
i don't wanna talk!,Philip Brooks,-0.493,-1.025,-0.964,-0.98,-1.634,0.755,-0.542,1.719,0.625,-0.296,-0.434,-0.772,-1.793,0.21,0
Outloved,Hurt Me,-0.087,-0.237,0.332,-0.05,0.815,0.755,-0.519,-0.792,-0.589,2.21,-0.613,-0.85,-0.127,0.21,8
Metalite,Hunting High and Low,-0.145,-0.67,1.216,0.015,0.407,0.755,-0.064,-0.795,-0.587,-0.051,-0.209,-0.934,0.681,0.21,8
"Emerson, Lake & Palmer",Take A Pebble,-0.783,-0.833,-1.626,-0.98,-2.135,0.755,-0.406,0.814,-0.47,1.029,-1.616,-0.225,4.939,0.21,10
Lianne La Havas,Paper Thin,1.073,1.026,-1.783,0.062,-1.384,0.755,-0.382,1.284,0.201,-0.541,0.074,0.109,0.875,0.21,6
Conway Twitty,Slow Hand,0.725,1.519,-1.384,-0.317,-2.502,0.755,-0.554,-0.087,-0.54,-0.51,1.548,-0.531,-1.793,0.21,4
Cherokee Rose,Eddie Berman,-0.493,-0.676,-1.244,-0.98,-0.72,0.755,-0.543,0.57,-0.492,-0.39,-0.426,-0.892,-1.793,0.21,0
Asian Doll,Facts (feat. Dreezy),-1.015,2.012,-0.284,0.347,0.358,0.755,0.566,-0.755,-0.586,-0.554,-1.479,0.586,0.045,0.21,5
No Fit State,On Your Own,-0.145,-1.308,0.06,1.011,0.608,0.755,0.434,-0.76,-0.578,1.186,0.415,2.103,-0.182,0.21,10
Yung Fume,Down in Derby,-0.377,1.152,0.379,0.015,0.085,-1.324,3.809,1.146,-0.588,-0.791,0.057,1.603,-0.328,0.21,5
Nonpoint,In the Air Tonight,0.783,0.076,0.634,-0.05,0.918,0.755,-0.393,-0.74,-0.056,-0.334,-1.271,-0.767,0.646,0.21,8
Sum 41,Never There,0.783,-0.165,-0.432,-1.312,0.629,0.755,-0.534,-0.787,-0.168,2.26,-1.437,0.586,0.53,0.21,10
Lazerhawk,Electric Groove,0.145,0.677,0.766,0.015,0.11,-1.324,-0.488,-0.602,2.576,2.021,1.64,-0.088,0.801,0.21,6
Exhorder,Desecrator,-0.261,-1.272,1.399,1.011,0.578,0.755,0.351,-0.795,0.971,-0.384,-1.254,0.421,1.501,0.21,8
Rave The Reqviem,Colossvs,0.087,-0.195,1.208,1.011,0.846,-1.324,-0.416,-0.793,0.29,1.387,1.473,0.317,0.147,0.21,8
George Jones,The Grand Tour,0.319,-0.514,-1.648,1.343,-0.886,0.755,-0.641,2.244,-0.517,0.47,-0.155,-1.147,-1.793,0.21,4
Dijon,alley-oop,-0.203,-0.045,-1.851,1.675,-1.541,0.755,3.234,1.432,-0.588,-0.529,0.286,-0.21,-0.239,-2.555,6
Twisted Sister,The Kids Are Back,-2.464,0.088,0.761,-0.05,0.882,0.755,0.602,-0.783,-0.589,0.137,0.261,0.531,-0.017,0.21,8
Smokin' Joe Kubek & Bnois King,"Have Blues, Will Travel",-0.319,-1.566,1.225,-0.648,1.092,-1.324,0.255,-0.793,-0.587,-0.679,-0.092,1.466,0.416,0.21,2
The Delta Saints,California,-0.087,0.25,0.332,-0.648,0.236,-1.324,-0.564,-0.783,-0.589,0.652,0.79,0.069,0.196,0.21,2
umru,popular,-0.319,0.761,-0.037,-0.648,0.506,-1.324,1.164,-0.457,-0.589,0.916,-1.296,-0.123,0.116,0.21,6
Roomful Of Blues,Lower On Your List Of Priorities,-1.015,0.13,1.127,0.095,0.961,0.755,-0.303,0.022,-0.589,0.621,1.764,0.804,-0.005,0.21,2
The Coral,In the Morning,0.725,0.605,0.485,0.015,0.431,-1.324,-0.614,-0.714,-0.168,-0.884,1.998,0.123,-0.431,0.21,10
Miiesha,Damaged,-0.145,1.014,-0.709,-0.317,0.144,-1.324,-0.243,1.542,-0.588,0.238,-0.405,-1.342,-0.038,0.21,9
KIRINJI,ÂÜç‰ºö,0.377,1.116,0.014,1.675,-0.986,-1.324,-0.535,-0.484,-0.19,0.162,0.944,-0.58,0.686,0.21,9
Brandi Carlile,Whatever You Do,-0.493,-0.827,-1.367,0.347,0.04,0.755,-0.536,1.397,-0.587,-0.737,-0.834,0.88,-1.793,0.21,0
R.E.M.,Stand - Remastered,0.841,0.659,0.32,-0.648,-0.53,0.755,-0.613,0.483,-0.168,-0.647,1.856,-0.45,-0.07,0.21,10
Son House,John the Revelator,-0.377,0.749,-2.636,-1.312,-2.09,0.755,3.462,1.796,-0.224,1.488,0.324,0.232,-0.454,0.21,2
Wynne,In The Morning,0.029,0.821,-0.594,-0.648,0.566,-1.324,2.181,-0.319,-0.332,-0.416,-0.725,0.819,-0.246,0.21,5
"Julian Arcas, Andrea González Caballero",Bolero in A Minor,-0.203,-1.326,-2.682,1.011,-5.63,-1.324,-0.494,2.401,2.826,-0.541,-0.559,-1.337,-1.793,-2.555,7
Shlomi Bracha,◊ô◊ú◊ì ◊ò◊ï◊ë,-1.363,1.519,-0.551,0.347,0.063,0.755,-0.639,0.937,0.029,-0.625,1.044,-0.426,0.564,0.21,10
Haiti Babii,This That Shit,0.261,2.024,-0.462,-1.644,0.115,0.755,0.41,-0.393,-0.332,-0.472,-0.475,-1.05,-0.2,0.21,5
Guitar Shorty,We The People,-0.493,-1.404,0.851,0.095,1.19,0.755,-0.474,-0.258,-0.585,4.22,1.086,1.857,0.531,0.21,2
Los Lobos,Framed,-0.783,0.346,-0.747,0.095,-0.945,0.755,0.236,0.122,-0.589,-0.221,1.036,-0.644,-0.416,0.21,2
Potter Payper,Topshottas Freestyle,-0.609,0.346,0.26,-1.644,0.282,-1.324,4.79,-0.519,-0.332,-0.353,0.761,0.084,-0.627,2.975,5
"Mahesh Raghvan, Shravan Sridhar",Thillana 2.0 - Mohanakalyani (feat. Shravan Sridhar),-1.305,0.833,0.358,-1.312,0.732,0.755,-0.293,0.151,-0.4,0.985,1.594,0.418,-1.793,0.21,0
Run The Jewels,"No Save Point - From ""Cyberpunk 2077""",1.015,0.665,0.787,0.015,-0.052,-1.324,3.617,-0.445,-0.47,-0.585,-1.254,1.399,-0.049,0.21,5
Yam Refaeli,◊©◊î◊õ◊ê◊ë ◊ô◊û◊¶◊ê ◊ú◊ï ◊ó◊ë◊®◊ô◊ù,-0.029,1.327,-0.628,1.343,0.511,-1.324,-0.531,-0.696,-0.403,-0.095,0.532,-0.357,0.034,0.21,9
1000mods,Mirrors,-0.551,-1.266,0.668,-0.317,0.136,0.755,-0.318,-0.795,0.394,-0.673,-1.35,-0.254,2.104,0.21,8
B√òRNS,Electric Love,2.291,0.406,0.57,0.015,0.07,-1.324,-0.316,-0.778,-0.584,0.401,0.132,-0.087,0.155,0.21,9
Sugar,If I Can't Change Your Mind,-0.261,-1.121,1.399,-0.317,1.049,0.755,-0.29,-0.399,-0.541,-0.353,1.182,1.295,-0.016,0.21,6
Overcoats,Cherry Wine,0.261,-0.388,-2.064,1.343,-0.829,0.755,-0.523,2.305,-0.22,-0.504,-1.458,0.048,-1.793,-2.555,0
"Our Hollow, Our Home",Remember Me,0.029,-0.664,1.305,0.347,1.181,-1.324,-0.036,-0.792,0.29,1.048,-0.988,-0.934,0.09,0.21,8
Shalom Hanoch,◊©◊ú◊ò◊ï◊ü,-0.899,0.34,0.515,1.675,0.492,0.755,1.894,-0.558,-0.588,-0.541,-0.151,1.599,-0.039,0.21,10
"Kavita Krishnamurthy, Chetan, Hema Sardesai",Gupt Gupt - Title Extended Version; Remix,-1.131,1.194,0.74,-0.075,-1.459,-1.324,-0.059,-0.445,1.552,4.641,0.574,-0.458,-1.793,0.21,3
Arctic Monkeys,Do I Wanna Know?,2.349,0.027,-0.556,-0.317,0.078,0.755,-0.567,-0.197,-0.588,0.131,-0.338,-1.271,0.64,0.21,1
The Magic Gang,Think,-0.377,-0.941,0.464,1.343,1.444,-1.324,-0.329,-0.794,-0.587,-0.895,0.657,1.403,0.06,0.21,6
The Wallflowers,Roots And Wings,0.203,0.196,0.821,0.347,0.707,0.755,-0.58,-0.749,-0.575,0.822,1.485,-0.156,0.303,0.21,10
Jonny Lang,Before You Hit The Ground,-0.203,1.086,0.906,1.675,0.508,-1.324,0.091,-0.28,-0.578,-0.504,1.356,-1.03,0.298,0.21,2
Eden Ben Zaken,◊î◊í◊¢◊†◊ï ◊î◊ë◊†◊ï◊™,0.087,-0.057,0.247,1.011,-0.079,0.755,5.292,0.492,-0.589,-0.8,1.148,-1.616,-0.477,-2.555,9
TOOL,Sober,1.363,-0.953,0.043,-1.312,-0.067,0.755,-0.56,-0.795,-0.034,-0.779,-1.246,0.901,0.948,0.21,8
MAGENTA,Monogramme (Edit),-0.551,-0.351,-0.585,0.347,-0.156,-1.324,-0.363,-0.783,-0.562,-0.478,1.444,2.407,-0.329,0.21,6
Death Blooms,Fuck Everything,-0.261,0.334,1.344,-1.644,1.267,-1.324,0.434,-0.794,-0.168,0.658,-1.083,-0.563,-0.092,0.21,10
Adele,Chasing Pavements (Live at Hotel Cafe),-2.464,0.009,-1.682,0.009,-0.391,-1.324,-0.485,2.124,-0.403,2.97,-1.183,-1.507,-1.793,0.21,9
Cranes,Jewel,-0.203,0.984,-0.02,-0.98,-1.366,-1.324,-0.6,-0.184,1.433,-0.662,1.952,-0.165,-0.139,0.21,6
The White Stripes,Icky Thump,1.363,-0.76,-0.139,1.011,0.166,0.755,0.121,-0.728,-0.539,-0.891,-0.605,-0.961,0.48,0.21,6
Dudu Aharon,◊™◊í◊ô◊ì◊ï ◊ú◊î,-0.261,0.442,1.118,0.015,1.545,0.755,-0.476,-0.277,-0.403,-0.34,1.007,0.081,0.47,0.21,9
Filthy Gears,Magneto,-1.537,1.303,-0.556,1.011,-0.33,0.755,-0.443,-0.759,2.074,-0.485,-1.446,0.59,-0.031,0.21,5
Astoria Three,If you could see me now,0.377,-0.171,-2.391,0.679,-3.264,0.755,-0.469,2.285,2.751,-0.649,-1.391,-0.306,-1.793,0.21,7
Never Not Nothing,Me.TV (feat. Bobby Gillespie),-0.725,-0.219,0.596,0.015,0.335,-1.324,-0.229,-0.789,1.537,1.952,-0.725,0.589,0.121,0.21,10
Tigercub,Blue Mist in My Head,-0.261,-0.273,1.174,1.343,0.878,-1.324,0.087,-0.793,-0.44,-0.647,-0.363,0.587,-0.135,0.21,10
Yung Baby Tate,Eenie Meenie,1.247,2.048,-0.101,-1.644,0.266,-1.324,1.99,-0.438,-0.589,2.587,0.578,-0.763,-0.523,0.21,5
Walls of Jericho,A Trigger Full of Promises,-0.029,-1.332,1.31,0.347,1.262,0.755,0.901,-0.795,-0.589,0.093,-0.68,0.586,0.25,0.21,8
Eliad,◊†◊ô◊¶◊ó◊ï◊ü,-1.189,0.93,0.226,-0.98,0.896,0.755,-0.403,0.083,-0.403,1.067,-0.338,-0.934,0.255,0.21,9
John Garcia,Jim's Whiskers,-0.725,-1.206,0.889,-0.317,0.57,-1.324,0.14,-0.729,0.767,-0.309,0.424,-0.224,0.191,0.21,8
Gracie Abrams,Mess It Up,1.363,1.333,-0.343,0.062,0.835,0.755,0.482,-0.007,-0.589,-0.265,-0.525,0.351,-0.263,0.21,6
The Chemical Brothers,Let Forever Be,0.667,-1.753,0.889,0.679,1.027,0.755,-0.024,-0.766,-0.589,-0.548,-0.363,0.146,0.318,0.21,6
Sports Team,Going Soft,-0.435,0.136,0.931,-1.312,1.065,0.755,-0.509,-0.792,-0.556,-0.885,1.365,0.418,0.024,0.21,6
Aram Zero,Virtuous Tragedy,-0.493,-0.784,0.405,0.347,-0.341,0.755,-0.367,-0.795,2.908,0.885,-1.2,-0.091,0.405,0.21,8
The Flys,Got You (Where I Want You),0.087,-0.7,-0.08,0.679,0.309,0.755,-0.602,-0.794,-0.138,-0.359,0.124,0.97,0.368,0.21,10
The Mars Volta,Inertiatic Esp,0.435,-1.945,0.71,0.015,1.069,-1.324,0.005,-0.782,-0.589,2.876,-0.122,1.594,0.563,-2.555,10
Duffy,Mercy,1.363,1.501,0.834,0.009,1.022,0.755,-0.556,0.061,-0.588,-0.397,1.989,0.246,0.171,0.21,9
Bad Religion,The Profane Rights Of Man,-0.783,-0.033,1.263,-1.312,1.122,-1.324,-0.326,-0.79,-0.586,-0.39,1.019,0.893,-0.664,0.21,10
Rot Ken,Baby Choppa,0.435,1.483,-0.36,-0.026,0.384,0.755,2.181,-0.786,-0.332,1.104,0.911,1.261,-0.507,0.21,5
Nate Husser,Teriyaki,-0.203,0.124,0.706,0.679,0.421,0.755,2.349,0.203,-0.589,-0.64,0.249,-1.214,-0.216,0.21,5
SE SO NEON,Midnight Train Ïã¨ÏïºÌñâ,0.087,-0.592,-0.203,-0.01,1.211,0.755,-0.32,-0.319,-0.582,-0.566,-0.946,0.715,0.503,0.21,10
Big X,Exodus,-0.841,0.851,0.485,-1.644,1.014,0.755,1.068,-0.78,-0.168,-0.689,0.228,-0.835,-0.327,0.21,10
YG,Drop A Location,0.24,-0.7,-0.292,-0.026,0.227,0.755,4.323,-0.425,-0.332,-0.637,-1.1,2.739,-0.59,0.21,5
–¢—Ä—É–¥,–î—Ä—É–≥,-0.377,-0.736,1.021,0.015,1.16,-1.324,-0.273,-0.794,2.614,-0.378,1.777,0.535,0.07,0.21,6
Ruff Ryders,What Ya Want,0.203,1.706,0.783,-1.312,0.45,0.755,1.703,-0.642,-0.332,-0.798,1.177,-1.06,0.544,0.21,5
Saint Asonia,Ghost,-0.203,-1.374,0.902,1.011,0.791,-1.324,-0.054,-0.789,-0.589,0.64,-1.433,1.264,0.64,0.21,8
Pattie,I Only Want to Be with You,-0.551,-0.46,-0.424,-1.644,0.423,-1.324,-0.548,-0.107,-0.587,1.054,-0.23,1.678,0.19,0.21,9
Disturbed,Down with the Sickness,1.827,0.912,0.906,-0.98,0.901,-1.324,-0.292,-0.792,-0.589,-0.566,1.893,-1.105,0.701,0.21,8
Petit Biscuit,Problems,1.015,1.555,-1.24,0.015,-0.291,-1.324,0.614,1.043,-0.589,-0.554,-0.929,-0.293,0.171,0.21,6
Clark,Small,-0.609,-0.195,-1.754,1.011,-2.201,-1.324,-0.561,2.166,-0.58,-0.491,-0.421,0.048,-0.499,0.21,6
Hanan Ben Ari,◊§◊®◊ì◊° ◊ó◊†◊î,-0.493,-0.267,-1.456,-0.648,-0.849,0.755,-0.616,2.086,-0.589,-0.612,-0.65,-1.141,0.085,0.21,9
The Wild Reeds,Lose My Mind,0.145,-2.162,-0.08,-0.648,0.482,0.755,-0.561,0.711,-0.588,1.023,-0.821,-1.392,0.25,0.21,1
Pop Smoke,Questions,1.247,0.641,0.294,0.015,0.039,-1.324,1.75,0.808,-0.403,-0.882,1.664,-0.903,-1.793,0.21,9
Yola,Diamond Studded Shoes,0.551,-0.129,0.655,0.003,0.43,0.755,-0.341,0.264,-0.589,-0.725,0.316,0.963,0.035,0.21,1
Julia Wolf,In My Way,-0.841,1.429,-1.087,0.679,-0.441,0.755,0.757,0.251,-0.403,-0.271,-0.717,-1.068,-0.692,0.21,9
KennyHoopla,hollywood sucks//,1.189,0.208,0.982,-1.312,0.8,0.755,-0.244,-0.79,-0.589,1.174,0.149,0.587,-0.426,0.21,10
Prophets Of Rage,Unfuck The World,0.319,0.172,0.744,0.347,0.588,-1.324,-0.573,-0.791,-0.543,-0.907,0.107,-0.698,0.442,0.21,10
Kishore Kumar,Mere Bhole Balam,-1.595,-0.863,-0.925,0.347,-2.12,0.755,3.809,2.276,0.543,-0.541,0.461,1.246,-1.793,-2.555,3
Sam Gellaitry,Assumptions,0.377,0.575,0.647,1.675,0.788,0.755,1.691,-0.399,-0.585,-0.02,-0.18,0.116,0.179,0.21,6
"Frédéric Chopin, Maria Kliegel, Bernd Glemser","Cello Sonata in G Minor, Op. 65: III. Largo",-0.319,-2.707,-2.731,1.343,-6.217,0.755,-0.414,2.334,2.733,-0.321,-1.836,-1.261,-1.793,0.21,7
THE GOA EXPRESS,Second Time,-0.725,-0.171,1.067,0.015,0.706,-1.324,-0.609,-0.795,0.737,-0.541,1.569,0.215,0.35,0.21,10
Snow Patrol,Grazed Knees,-0.145,-0.111,-1.261,-0.317,-1.567,0.755,-0.601,-0.607,-0.582,0.778,-1.187,-0.326,-0.233,0.21,10
Peled,◊î◊ô◊ô◊ì◊î,-0.725,2.03,0.12,-0.317,0.365,0.755,3.581,-0.377,-0.332,1.714,1.273,0.386,-0.026,0.21,5
Klone,Sealed,-0.551,-0.051,0.417,-0.01,0.878,0.755,-0.602,-0.767,-0.589,-0.032,-1.229,-0.085,0.766,0.21,10
Holly Dunn,Daddy's Hands,0.261,0.046,-1.673,-1.312,-0.462,0.755,-0.619,0.943,-0.54,-0.585,-0.043,-1.559,-1.793,0.21,4
Emarosa,The Past Should Stay Dead,0.261,-0.947,1.182,0.015,1.418,0.755,-0.338,-0.794,-0.168,-0.353,-0.013,-1.072,0.651,0.21,10
Yuval Dayan,◊¢◊ì ◊©◊™◊ó◊ñ◊ï◊®,0.145,-0.748,-0.908,1.343,-0.532,0.755,-0.546,1.722,-0.551,-0.711,-1.225,1.124,0.155,0.21,9
Lil Baby,We Paid (feat. 42 Dugg),1.943,2.301,-0.513,-1.644,0.703,0.755,2.552,-0.361,-0.332,-0.681,0.324,0.423,-0.168,0.21,5
Parker Millsap,Hades Pleads,0.203,0.148,-0.131,1.011,0.235,0.755,0.973,-0.717,-0.588,1.287,0.936,1.427,-0.399,0.21,2
If I Were You,Rescue Me,0.377,-0.76,1.386,0.015,1.238,0.755,1.045,-0.795,-0.168,-0.716,-0.804,0.52,0.073,0.21,10
Hadag Nahash,◊ê◊†◊ô ◊û◊ê◊û◊ô◊ü,-0.609,0.833,1.055,1.675,1.282,-1.324,-0.615,-0.435,-0.589,0.715,0.861,-0.394,0.341,0.21,5
Taylor Swift,Tim McGraw,0.957,0.22,-0.73,-0.035,0.358,0.755,-0.653,1.056,-0.54,-0.472,-0.255,-1.576,-1.793,0.21,4
Gary Numan,Are 'Friends' Electric?,-0.609,-0.724,0.362,-0.317,-0.475,0.755,-0.491,-0.698,0.242,-0.171,-0.238,-0.969,1.111,0.21,1
K.Flay,Four Letter Words,0.957,0.918,0.71,0.679,0.752,0.755,0.793,-0.565,-0.589,-0.158,0.794,0.522,-0.475,0.21,1
Josh Gallagher,Bright Side,-0.377,-1.542,-1.099,0.015,-0.256,0.755,-0.631,0.299,-0.419,-0.535,-1.812,-0.94,-0.006,0.21,10
The 69 Eyes,Brandon Lee,-0.145,0.16,0.524,0.015,0.578,0.755,-0.536,-0.772,2.532,-0.883,-0.405,0.59,0.073,0.21,8
Procol Harum,A Whiter Shade Of Pale,1.421,-1.771,-0.012,0.062,0.248,0.755,-0.545,0.827,-0.579,-0.673,-0.213,0.919,0.43,0.21,6
Hadag Nahash,Ma Sheba Ba (What Comes Around),-0.667,1.489,0.396,1.343,0.598,-1.324,0.865,-0.271,-0.589,-0.699,1.086,-0.569,0.414,0.21,5
"Barbra Streisand, Barry Gibb",Guilty (feat. Barry Gibb) - Live Duet With Barry Gibb,-0.783,0.491,0.145,0.015,-1.398,0.755,0.351,0.914,-0.403,4.823,1.51,1.117,-1.793,0.21,9
Sammy Arriaga,Something We Can Dance To,-0.087,1.272,0.405,0.347,0.849,0.755,0.084,-0.694,-0.403,-0.083,-0.247,-0.766,-0.283,0.21,9
Holiday Ghosts,Off Grid,-1.189,-0.376,0.804,-1.312,0.023,0.755,-0.585,-0.526,-0.579,0.815,1.34,0.773,0.111,0.21,10
Gaia,Boca,1.073,1.633,-0.012,-0.648,0.58,-1.324,2.05,0.656,-0.403,0.803,0.744,-0.766,-0.4,0.21,9
Moon Duo,Eye 2 Eye,-0.841,0.334,1.314,1.011,0.32,0.755,-0.342,-0.762,2.197,-0.428,0.632,0.25,0.545,0.21,1
yaeow,Lost In Between,0.203,0.509,-1.418,1.011,-1.399,0.755,0.291,1.78,-0.27,0.376,-0.33,-1.442,-0.681,0.21,9
Dan Evans-Parker,Lost in Orbit,0.667,-1.584,-2.537,0.347,-3.359,-1.324,-0.565,0.982,1.422,-0.51,-1.408,-1.17,-1.793,0.21,7
Trippie Redd,PILL BREAKER (feat. blackbear & Machine Gun Kelly),1.537,-0.099,0.541,-1.312,0.406,0.755,-0.011,-0.744,0.152,1.092,-1.042,1.028,-0.212,-2.555,1
Edith Whiskers,Home,1.827,1.092,-1.97,-1.312,-1.128,0.755,-0.527,2.366,-0.574,-0.604,-0.925,-0.088,-0.048,0.21,9
Static-X,Looks That Kill,-0.087,0.587,1.246,-0.317,0.964,-1.324,-0.504,-0.794,-0.557,-0.227,0.761,0.486,0.454,0.21,8
The Stooges,I Wanna Be Your Dog,0.899,-0.099,0.885,-0.648,-0.197,0.755,-0.53,-0.722,-0.012,1.4,-1.579,-0.064,-0.109,0.21,1
D-Block Europe,Ferrari Horses,1.885,-0.105,-0.73,-0.317,-0.305,-1.324,1.392,1.001,-0.332,-0.064,-0.625,0.185,0.225,0.21,5
Car Seat Headrest,There Must Be More Than Blood,0.203,0.845,0.205,1.011,0.354,0.755,-0.639,-0.754,0.305,-0.843,-0.038,0.723,2.259,0.21,6
Ayra Starr,Away,0.609,0.316,-1.499,-0.98,-1.321,-1.324,0.662,0.618,-0.403,-0.504,0.52,1.259,-0.28,0.21,9
Otis Rush,Working Man,0.435,0.539,-0.161,0.095,-0.751,0.755,-0.432,0.788,-0.587,0.049,1.477,-0.652,-0.473,0.21,2
Hot Milk,Wide Awake,0.261,0.184,0.825,0.015,1.04,0.755,-0.022,-0.794,-0.589,-0.782,0.224,0.525,-0.061,0.21,10
Abdallah Harati,Sons de Carrilhões,-0.203,-0.291,-2.162,0.347,-3.481,0.755,-0.438,2.221,2.751,-0.639,0.499,0.985,-1.793,0.21,7
Taproot,Poem,0.841,-1.079,1.059,0.347,1.221,0.755,0.327,-0.795,-0.58,-0.692,0.749,-0.584,-0.103,0.21,8
Ed Sheeran,Beautiful People (feat. Khalid),2.059,0.581,-0.063,-0.317,-0.05,-1.324,1.284,-0.396,-0.403,-0.728,0.257,-1.003,-0.026,0.21,9
Ryan Culwell,Head Like A Hole,0.08,0.106,-0.207,-0.648,0.383,-1.324,-0.486,1.204,-0.589,-0.548,-1.341,-0.329,0.261,0.21,1
Song for Nick Drake,Skullcrusher,-0.203,-0.712,-1.609,-0.648,-1.066,0.755,-0.61,2.07,-0.431,-0.529,-1.167,-0.834,-1.793,0.21,0
Sapling,Foy Vance,0.725,-0.58,-0.87,1.343,-0.153,-1.324,-0.114,1.088,-0.587,-0.573,-1.366,0.245,-1.793,0.21,0
Blake Shelton,God Gave Me You,1.131,-0.363,0.77,-1.312,0.708,0.755,-0.578,-0.78,-0.589,1.312,0.236,0.993,-1.793,0.21,4
The Early November,Narrow Mouth,-0.551,-0.592,0.97,0.347,1.318,0.755,-0.165,-0.781,-0.168,-0.699,-1.225,0.251,0.624,0.21,10
Leikeli47,Zoom,0.551,1.988,-1.15,-0.317,-0.734,0.755,0.877,-0.003,-0.332,1.023,0.236,-1.558,-0.268,0.21,5
Taylor Swift,exile (feat. Bon Iver),2.001,-1.476,-1.201,0.015,-0.127,0.755,-0.61,1.709,-0.589,-0.541,-1.391,-1.59,0.758,0.21,9
Radiohead,Creep,2.175,-0.171,-0.989,0.347,-0.5,0.755,-0.509,-0.764,-0.588,-0.422,-1.591,-1.041,0.338,0.21,1
Mother Mother,Hayloft,2.291,-0.099,1.101,1.011,1.295,-1.324,-0.083,-0.78,-0.588,1.418,0.016,-0.901,-0.17,0.21,6
The Sinis Spirit,Hope,-0.261,-0.622,-0.785,-1.312,-2.087,0.755,-0.564,0.373,-0.437,-0.472,0.224,1.268,-1.793,0.21,0
White Flowers,Daylight,-0.783,-0.64,-0.135,0.015,-0.237,-1.324,-0.603,-0.145,2.219,1.839,-1.038,-0.766,0.216,-2.555,6
Eddie Rabbitt,Two Dollars in the Jukebox - 2008 Remaster,0.087,1.297,-0.177,-0.317,-1.143,0.755,-0.578,-0.58,-0.588,-0.841,1.81,0.396,-1.793,0.21,4
Del Amitri,Roll To Me,0.899,0.142,0.672,0.015,0.498,0.755,-0.51,0.55,-0.168,-0.554,1.702,0.929,-0.611,0.21,10
Staind,Mudshovel,-2.348,-0.351,0.592,-1.644,0.596,0.755,-0.582,-0.795,-0.585,-0.676,-0.521,-0.516,0.723,0.21,8
Harry Styles,Watermelon Sugar,2.638,0.027,0.651,0.009,0.914,0.755,-0.397,-0.403,-0.403,0.872,0.295,-0.921,-0.239,0.21,9
Ov Sulfur,Bathe in the Flame,-0.841,-0.592,1.412,0.015,1.018,0.755,0.65,-0.789,-0.588,0.2,-1.873,0.248,0.351,0.21,8
Toby Lee,The Search For Happiness,-0.899,0.683,-0.262,1.675,0.317,-1.324,-0.572,0.016,-0.589,-0.719,-0.117,0.383,1.433,0.21,2
Tommy B,No Dramas,-0.957,0.737,0.434,-1.644,0.326,0.755,2.456,-0.422,-0.332,-0.794,0.707,0.351,-0.278,0.21,5
Against The Current,weapon,1.131,-0.851,1.11,0.347,0.944,-1.324,0.913,-0.795,-0.403,0.256,-0.18,1.943,-0.032,0.21,9
GH√òSTKID,START A FIGHT,0.029,-0.285,1.212,-0.98,0.528,-1.324,0.386,-0.795,-0.579,0.25,-0.655,0.127,0.308,0.21,8
CMC 3,Once I Had A Secret Love,0.783,-1.608,-1.83,-0.317,-2.386,-1.324,-0.552,2.314,2.956,-0.56,-1.371,-1.393,-1.793,-2.555,7
De La Soul,Breakadawn,0.319,1.778,-0.551,-1.312,-1.113,0.755,2.528,-0.732,-0.585,-0.554,0.149,-0.904,0.484,0.21,5
The Regrettes,Poor Boy,0.029,0.376,0.175,-0.01,0.814,0.755,-0.333,-0.701,-0.589,-0.573,0.832,-0.53,-0.045,0.21,10
In The Whale,Drug Dealer,-0.725,-1.615,1.148,-1.312,0.684,-1.324,0.098,-0.795,-0.419,0.062,-1.341,-0.749,-0.281,0.21,10
Magpie Jazz Trio,After You've Gone,0.087,-0.953,-2.482,-1.312,-2.676,-1.324,-0.505,2.34,2.569,-0.522,-1.412,-2.107,-1.793,0.21,7
Arlissa,Rules,0.029,0.503,0.107,-1.644,0.748,-1.324,-0.138,-0.245,-0.589,-0.409,-1.092,1.127,-0.061,0.21,9
Joshoo,Sew Myself Together,-0.319,0.635,0.575,-0.317,0.308,0.755,-0.512,-0.766,0.011,1.123,1.331,0.046,0.195,0.21,6
James Arthur,Falling Like The Stars,1.827,-1.488,-1.325,0.015,-0.402,0.755,-0.533,1.854,-0.589,-0.541,-1.233,1.841,0.107,-2.555,9
Capital Cities,Safe And Sound,2.117,0.671,0.664,-0.01,0.755,0.755,-0.576,-0.795,-0.575,-0.579,1.165,-0.158,-0.071,2.975,10
Yung Lean,Acid at 7/11,0.377,0.485,-1.027,0.347,-1.159,0.755,-0.164,1.278,-0.338,-0.673,-0.842,-1.577,-0.074,0.21,6
Seckou Keita,Abdou N'diaye,-0.841,-1.248,-1.75,-0.648,-1.948,0.755,-0.328,2.215,2.323,-0.668,-0.138,-1.37,-1.793,-2.555,7
